idAluno,IES,PRIMEIRA_PARCELA,NUM_DIAS_EM_ABERTO,NUM_PARCELAS_EM_ABERTO,VALOR_TOTAL_ABERTO,OBSERVACAO,DATA,idStatus,GLOSA
10147.0,UniABCD,2022-01-11,203,1,252.96,ultimo estagio cursado,2022-11-08,11,0
39162.0,UniABCD,2023-05-05,18,1,250.0,ultimo modulo cursado em 2023,2023-05-24,7,0
39256.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado em 2023,2023-05-04,7,0
39237.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado em 2023,2023-05-16,7,0
39276.0,UniABCD,2023-05-05,18,1,230.0,ultimo modulo cursado em 2023,2023-11-05,7,0
39226.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado em 2023,2023-05-25,7,0
36714.0,UniABCD,2023-01-04,52,1,294.83,ultimo estagio cursado,2019-05-13,11,0
39206.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado em 2023,2023-05-15,7,0
31177.0,UniABCD,2023-05-03,79,1,294.83,ultimo modulo cursado em 2023,2023-03-16,7,0
39308.0,UniABCD,2023-05-05,18,1,280.18,ultimo modulo cursado em 2023,2023-04-19,7,0
11561.0,UniABCD,2023-01-05,22,1,503.51,ultimo modulo cursado/rescisao de contrato,2021-04-29,15,0
39313.0,UniABCD,2023-05-05,18,1,387.29,ultimo modulo cursado em 2023,2023-05-31,7,0
7781.0,UniABCD,2022-01-11,203,1,267.28,ultimo modulo cursado ate 2022,2022-06-30,7,0
8492.0,UniABCD,2022-01-11,203,1,420.13,ultimo estagio cursado,2022-09-20,11,0
39254.0,UniABCD,2023-05-05,18,1,250.0,ultimo modulo cursado em 2023,2023-08-05,7,0
39252.0,UniABCD,2023-11-05,12,1,292.93,ultimo estagio cursado,2020-11-23,11,0
39087.0,UniABCD,2023-01-05,22,1,280.18,ultimo modulo cursado ate 2022,2020-09-29,7,0
